|company_code1|company_code2|company_code3|app_name|app_cst_no|app_id_no|risk_code|div_date|score|norm|etl_date
978||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
979||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
980||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
981||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
982||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
983||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
984||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
985||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
986||||软通测试数据—1217|8000000002|20171217|05||||
987||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
988||||倩倩科技有限公司|8000000123|QAZX1234567890|05||||
989||||倩倩科技有限公司|8000000123|QAZX1234567890|05||||
990||||最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|05||||
991||||最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|05||||
992||||伊斯坦布尔海峡位于东欧连通地中海和黑海是黑海醉重要的经济要道很牛逼|8000000133|992983812323|05||||
993||||倩倩科技有限公司|8000000123|QAZX1234567890|05||||
994||||伊斯坦布尔海峡位于东欧连通地中海和黑海是黑海醉重要的经济要道很牛逼|8000000133|992983812323|05||||
995||||伊斯坦布尔海峡位于东欧连通地中海和黑海是黑海醉重要的经济要道很牛逼|8000000133|992983812323|05||||
996||||上海宏盛电子有限公司|8000000056|99000220933|05||||
997||||上海宏盛电子有限公司|8000000056|99000220933|05||||
998||||倩倩科技有限公司|8000000123|QAZX1234567890|05||||
999||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1000||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1001||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1002||||Natural Ingredient|8000000158|2345678990|05||||
1003||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1004||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1005||||我只会喊666666|8000000163|1234567821|05||||
1006||||Natural Ingredient|8000000158|2345678990|05||||
1007||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1008||||咿咿呀呀学语啊萌宝摄影有限公司|8000000169|2345678990|05||||
1009||||Natural Ingredient|8000000158|2345678990|05||||
1010||||Natural Ingredient|8000000158|2345678990|05||||
1011||||人云亦云云云云晕|8000000172|234567899|05||||
1012||||人云亦云云云云晕|8000000172|234567899|05||||
1013||||人云亦云云云云晕|8000000172|234567899|05||||
1014||||Gambit Howler|8000000176|98765432|05||||
1015||||Gambit Howler|8000000176|98765432|05||||
1016||||咿咿呀呀学语啊萌宝摄影有限公司|8000000169|2345678990|05||||
1017||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1018||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1019||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1020||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1021||||人云亦云云云云晕|8000000172|234567899|05||||
1022||||人云亦云云云云晕|8000000172|234567899|05||||
1023||||人云亦云云云云晕|8000000172|234567899|05||||
1024||||我只会喊666666|8000000163|1234567821|05||||
1025||||山水集团|8000000052|1234567890|05||||
1026||||山水集团|8000000052|1234567890|05||||
1027||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1028||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1029||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1030||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1031||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1032||||山水集团|8000000052|1234567890|05||||
1033||||山水集团|8000000052|1234567890|05||||
1034||||山水集团|8000000052|1234567890|05||||
1035||||山水集团|8000000052|1234567890|05||||
1036||||山水集团|8000000052|1234567890|05||||
1037||||山水集团|8000000052|1234567890|05||||
1038||||山水集团|8000000052|1234567890|05||||
1039||||山水集团|8000000052|1234567890|05||||
1040||||山水集团|8000000052|1234567890|05||||
1041||||山水集团|8000000052|1234567890|05||||
1042||||山水集团|8000000052|1234567890|05||||
1043||||山水集团|8000000052|1234567890|05||||
1044||||山水集团|8000000052|1234567890|05||||
1045||||山水集团|8000000052|1234567890|05||||
1046||||山水集团|8000000052|1234567890|05||||
1047||||山水集团|8000000052|1234567890|05||||
1048||||山水集团|8000000052|1234567890|05||||
1049||||山水集团|8000000052|1234567890|05||||
1050||||企财险测试单|8000000473|11111111111111111111|05||||
1051||||测试|8000000559|4234234234|05||||
1052||||测试|8000000559|4234234234|05||||
1053||||测试|8000000559|4234234234|05||||
1054||||测试|8000000559|4234234234|05||||
1055||||许露露|8000000628|7564790430489043|05||||
1056||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1057||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1058||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1059||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1060||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1061||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1062||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1063||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1064||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1065||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1066||||软通测试数据—1217|8000000002|20171217|05||||
1067||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1068||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1069||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1070||||曹操爱曹操|8000000132|12345678|05||||
1071||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1072||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1073||||Oneday dayday|8000000144|234567890|05||||
1074||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1075||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1076||||8848钛合金亮瞎眼手机|8000000150|1234567|05||||
1077||||脑门如果被挤了诊疗医院|8000000177|9087654321|05||||
1078||||软通ZH|8000000064|2134512323|06||||
1079||||许露露|8000000681|4395709347905744|05||||
1080||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1081||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1082||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1083||||许露露|8000000681|4395709347905744|05||||
1084||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1085||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1086||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1087||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1088||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1089||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1090||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1091||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1092||||买买提.买买提|8000000027|123123123123123123|06||||
1093||||买买提.买买提|8000000027|123123123123123123|06||||
1094||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1095||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1096||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1097||||鹅鹅肥叉烧高新技术有限公司|8000000093|5113070044171027J|05||||
1098||||鹅鹅肥叉烧高新技术有限公司|8000000093|5113070044171027J|05||||
1099||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1100||||鹅鹅肥叉烧高新技术有限公司|8000000093|5113070044171027J|05||||
1101||||小汤圆食品工艺有限公司|8000000124|9876543|05||||
1102||||买买提.买买提|8000000027|123123123123123123|06||||
1103||||芦笙已逾时光机制造有限公司|8000000137|234567890|05||||
1104||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1105||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1106||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1107||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1108||||曹操把曹操绑，曹操把曹操绑|8000000122|123456|05||||
1109||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1110||||cherry|8000000053|2134566|05||||
1111||||cherry|8000000053|2134566|05||||
1112||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1113||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1114||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1115||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1116||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1117||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1118||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1119||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1120||||天书世界需要你|8000000056|99000220933|05||||
1121||||天书世界需要你|8000000056|99000220933|05||||
1122||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1123||||许露露|8000000272|5113074170351027H|05||||
1124||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1125||||许露露|8000000344|35740395709437509|05||||
1126||||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|5113050370351027G|05||||
1127||||山水集团|8000000052|1234567890|05||||
1128||||山水集团|8000000052|1234567890|05||||
1129||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1130||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1131||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1132||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1133||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1134||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1135||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1136||||人在塔在|8000000155|123|05||||
1137||||人在塔在|8000000155|123|05||||
1138||||王晓|8000000275|320322199101309123|05||||
1139||||非转基因大胖玉米科技股份有限公司|8000000272|5113074170351027H|05||||
1140||||非转基因大胖玉米科技股份有限公司|8000000272|5113074170351027H|05||||
1141||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1142||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1143||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1144||||上海金希普船务有限公司|8000000039|918888277333TYUIO|05||||
1145||||山水集团|8000000052|1234567890|05||||
1146||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1147||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1148||||晨光雨露声声慢桃园小镇|8000000139|23459876|05||||
1149||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1150||||山水集团|8000000052|1234567890|05||||
1151||||山水集团|8000000052|1234567890|05||||
1152||||晨光雨露声声慢桃园小镇|8000000139|23459876|05||||
1153||||山水集团|8000000052|1234567890|05||||
1154||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1155||||山水集团|8000000052|1234567890|05||||
1156||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1157||||山水集团|8000000052|1234567890|05||||
1158||||感觉666666送的6架飞机|8000000167|12345678|05||||
1159||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1160||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1161||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1162||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1163||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1164||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1165||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1166||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1167||||我为自己袋盐，呸，好咸|8000000171|123456765432322|06||||
1168||||山水集团|8000000052|1234567890|05||||
1169||||许露露|8000000377|093475047509435345|06||||
1170||||许露露|8000000378|894357487475594|06||||
1171||||许露露|8000000379|3987497230479023424|06||||
1172||||许露露|8000000380|23904790234790234|05||||
1173||||许露露|8000000380|23904790234790234|05||||
1174||||许露露|8000000381|3290793207390323223|05||||
1175||||许露露|8000000377|093475047509435345|06||||
1176||||许露露|8000000380|23904790234790234|05||||
1177||||许露露|8000000380|23904790234790234|05||||
1178||||许露露|8000000380|23904790234790234|05||||
1179||||许露露|8000000380|23904790234790234|05||||
1180||||许露露|8000000380|23904790234790234|05||||
1181||||许露露|8000000380|23904790234790234|05||||
1182||||许露露|8000000380|23904790234790234|05||||
1183||||许露露|8000000380|23904790234790234|05||||
1184||||梁嘉欣|8000000380|23904790234790234|05||||
1185||||许露露|8000000380|23904790234790234|05||||
1186||||许露露|8000000382|803270970329783232|05||||
1187||||许露露|8000000383|32093739027392032|05||||
1188||||许露露|8000000383|32093739027392032|05||||
1189||||许露露|8000000384|329073290739032732|06||||
1190||||许露露|8000000384|329073290739032732|06||||
1191||||梁嘉欣|8000000380|23904790234790234|05||||
1192||||梁嘉欣|8000000380|23904790234790234|05||||
1193||||许露露|8000000400|8274907039479023|05||||
1194||||许露露|8000000401|3487509437905734905|06||||
1195||||许露露|8000000383|32093739027392032|05||||
1196||||许露露|8000000383|32093739027392032|05||||
1197||||山水集团|8000000376|QAZX12345678|05||||
1198||||山水集团|8000000376|QAZX12345678|05||||
1199||||山水集团|8000000376|QAZX12345678|05||||
1200||||山水集团|8000000376|QAZX12345678|05||||
1201||||山水集团|8000000376|QAZX12345678|05||||
1202||||山水集团|8000000376|QAZX12345678|05||||
1203||||山水集团|8000000376|QAZX12345678|05||||
1204||||山水集团|8000000376|QAZX12345678|05||||
1205||||山水集团|8000000376|QAZX12345678|05||||
1206||||许露露|8000000383|32093739027392032|05||||
1207||||许露露|8000000383|32093739027392032|05||||
1208||||山水集团|8000000376|QAZX12345678|05||||
1209||||山水集团|8000000376|QAZX12345678|05||||
1210||||山水集团|8000000376|QAZX12345678|05||||
1211||||许露露|8000000383|32093739027392032|05||||
1212||||许露露|8000000383|32093739027392032|05||||
1213||||山水集团|8000000376|QAZX12345678|05||||
1214||||山水集团|8000000376|QAZX12345678|05||||
1215||||山水集团|8000000376|QAZX12345678|05||||
1216||||山水集团|8000000376|QAZX12345678|05||||
1217||||许露露|8000000506|23907832072309|05||||
1218||||许露露|8000000506|23907832072309|05||||
1219||||许露露|8000000539|89597|05||||
1220||||许露露|8000000539|89597|05||||
1221||||许露露|8000000539|89597|05||||
1222||||许露露|8000000385|3273290389032832|05||||
1223||||许露露|8000000386|38037209379033232|05||||
1224||||许露露|8000000387|32904790327490324|05||||
1225||||许露露|8000000388|3290479208492424|05||||
1226||||许露露|8000000389|32907490327940324|06||||
1227||||许露露|8000000389|32907490327940324|06||||
1228||||许露露|8000000389|32907490327940324|06||||
1229||||许露露|8000000389|32907490327940324|06||||
1230||||许露露|8000000389|32907490327940324|06||||
1231||||许露露|8000000389|32907490327940324|06||||
1232||||许露露|8000000389|32907490327940324|06||||
1233||||许露露|8000000389|32907490327940324|06||||
1234||||梁嘉欣|8000000389|30947390274903284093|06||||
1235||||许露露|8000000390|3024790327490327904|05||||
1236||||许露露|8000000391|390327493243|05||||
1237||||许露露|8000000392|1290979027390321|05||||
1238||||许露露|8000000392|1290979027390321|05||||
1239||||许露露|8000000393|38073290732902332|06||||
1240||||许露露|8000000393|38073290732902332|06||||
1241||||许露露|8000000394|390274902374903242|05||||
1242||||许露露|8000000394|390274902374903242|05||||
1243||||梁嘉欣|8000000389|30947390274903284093|06||||
1244||||山水集团|8000000376|QAZX12345678|05||||
1245||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1246||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1247||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1248||||山水集团|8000000376|QAZX12345678|05||||
1249||||山水集团|8000000376|QAZX12345678|05||||
1250||||山水集团|8000000376|QAZX12345678|05||||
1251||||山水集团|8000000376|QAZX12345678|05||||
1252||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1253||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1254||||山水集团|8000000376|QAZX12345678|05||||
1255||||梅花庄主|8000000422|51321423432512|05||||
1256||||梅花庄主|8000000422|51321423432512|05||||
1257||||梅花庄主|8000000422|51321423432512|05||||
1258||||梅花庄主|8000000422|51321423432512|05||||
1259||||梅花庄主|8000000422|51321423432512|05||||
1260||||梅花庄主|8000000422|51321423432512|05||||
1261||||梅花庄主|8000000422|51321423432512|05||||
1262||||梅花庄主|8000000422|51321423432512|05||||
1263||||梅花庄主|8000000422|51321423432512|05||||
1264||||梅花庄主|8000000422|51321423432512|05||||
1265||||梅花庄主|8000000422|51321423432512|05||||
1266||||梅花庄主|8000000422|51321423432512|05||||
1267||||梅花庄主-马步扎稳|8000000422|51321423432512|05||||
1268||||梅花庄主|8000000422|51321423432512|05||||
1269||||梅花庄主|8000000422|51321423432512|05||||
1270||||梅花庄主|8000000422|51321423432512|05||||
1271||||梅花庄主|8000000422|51321423432512|05||||
1272||||梅花庄主|8000000422|51321423432512|05||||
1273||||梅花庄主|8000000422|51321423432512|05||||
1274||||梅花庄主|8000000422|51321423432512|05||||
1275||||梅花庄主|8000000422|51321423432512|05||||
1276||||梅花庄主|8000000422|51321423432512|05||||
1277||||梅花庄主|8000000422|51321423432512|05||||
1278||||梅花庄主|8000000422|51321423432512|05||||
1279||||梅花庄主|8000000422|51321423432512|05||||
1280||||梅花庄主-马步扎稳|8000000422|51321423432512|05||||
1281||||梅花庄主-马步扎稳|8000000422|51321423432512|05||||
1282||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1283||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1284||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1285||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1286||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1287||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1288||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1289||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1290||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1291||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1292||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1293||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1294||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1295||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1296||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1297||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1298||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1299||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1300||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1301||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1302||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1303||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1304||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1305||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1306||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1307||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1308||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1309||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1310||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1311||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1312||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1313||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1314||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1315||||noodles|8000000084|213456789|06||||
1316||||软通ZH|8000000067|12444123|05||||
1317||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1318||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1319||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1320||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1321||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1322||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1323||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1324||||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|5113050370351027G|05||||
1325||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1326||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1327||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1328||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1329||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1330||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1331||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1332||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1333||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1334||||软通太平|8000000045|12344123|05||||
1335||||apple|8000000051|34567890|05||||
1336||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1337||||软通太平|8000000045|12344123|05||||
1338||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1339||||测试不摇动|8000000127|12414123|06||||
1340||||测试不摇动|8000000127|12414123|06||||
1341||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1342||||阿里奶奶是土豪科技有限公司|8000000009|WSXC1234567890|05||||
1343||||测试不摇动|8000000127|12414123|06||||
1344||||测试不摇动|8000000127|12414123|06||||
1345||||曹操|8000000150|1234567|05||||
1346||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1347||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1348||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1349||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1350||||许露露|8000000416|89536894758947589749|05||||
1351||||许露露|8000000416|89536894758947589749|05||||
1352||||最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|05||||
1353||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|05||||
1354||||干巴爹土豆火腿铜锅饭科技有限公司|8000000135|5113050374171027G|05||||
1355||||软通测试|8000000149|12441245123|06||||
1356||||软通测试|8000000149|12441245123|06||||
1357||||软通测试1|8000000146|1244123123|06||||
1358||||软通测试1|8000000146|1244123123|06||||
1359||||阿尔法罗密欧经销商|8000000122|123456|05||||
1360||||阿尔法罗密欧经销商|8000000122|123456|05||||
1361||||阿尔法罗密欧经销商|8000000122|123456|05||||
1362||||干巴爹土豆火腿铜锅饭科技有限公司|8000000135|5113050374171027G|05||||
1363||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1364||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1365||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1366||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|05||||
1367||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1368||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1369||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1370||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|05||||
1371||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1372||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1373||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|05||||
1374||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|05||||
1375||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|05||||
1376||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1377||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1378||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1379||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1380||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1381||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|05||||
1382||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|05||||
1383||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|05||||
1384||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|05||||
1385||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1386||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1387||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1388||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1389||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1390||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1391||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1392||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1393||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1394||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1395||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1396||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|05||||
1397||||嘉兴一定旺科技有限公司|8000000013|1234567|05||||
1398||||嘉兴一定旺科技有限公司|8000000013|1234567|05||||
1399||||嘉兴一定旺科技有限公司|8000000013|1234567|05||||
1400||||Graphical Icon|8000000143|23456875645342|05||||
1401||||野猪套天下第一|8000000151|2345678|05||||
1402||||野猪套天下第一|8000000151|2345678|05||||
1403||||软通测试|8000000156|141512312|05||||
1404||||软通测试|8000000156|141512312|05||||
1405||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1406||||顶顶顶顶|8000000070|1244123|06||||
1407||||上海宏盛电子有限公司|8000000056|99000220933|05||||
1408||||山水集团|8000000052|1234567890|05||||
1409||||软通ZH|8000000064|2134512323|06||||
1410||||Lena Headey|8000000050|8000000050|05||||
1411||||最爱是黑猫警长科技有限公司|8000000011|QAZX1234567890|05||||
1412||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1413||||去年买了个表有限公司|8000000122|123456|05||||
1414||||咿咿呀呀学语啊萌宝摄影有限公司|8000000169|2345678990|05||||
1415||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|05||||
1416||||软通太平|8000000087|1244132|06||||
1417||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
1418||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|05||||
